,Date,Content,Rating,Version,sentiment_labels,Rating_converted,check
2692,8/20/2020,app waste space,1,1.2.0,NEGATIVE,NEGATIVE,True
2693,8/20/2020,scan work 50 time manual entry doesnt allow click complete waste time,1,1.2.0,NEGATIVE,NEGATIVE,True
2694,8/20/2020,pathetic tried many time doesnt let log verify email deleting,1,1.2.0,NEGATIVE,NEGATIVE,True
2695,8/20/2020,easy use pleased minimal permission required,5,1.2.0,POSITIVE,POSITIVE,True
2696,8/19/2020,incredibly easy set use absolute breeeze checking place particularly place qr code,5,1.2.0,POSITIVE,POSITIVE,True
2697,8/19/2020,work good far hard register though creating password wouldnt accept gave different error problem quite often scanner doesnt work wont see qr code wont anything least 50 time,3,1.2.0,NEGATIVE,NEUTRAL,False
2698,8/19/2020,ive trying reset password wont send code rest password wont let still waiting code,2,1.2.0,NEGATIVE,NEGATIVE,True
2699,8/19/2020,work perfectly quickly sign choose password scan away much easier signing every venue,5,1.2.0,POSITIVE,POSITIVE,True
2700,8/19/2020,bounced around circle end gave couldnt even get started,1,1.2.0,NEGATIVE,NEGATIVE,True
2701,8/19/2020,qr scan function simple quick use manual entry frustrating quotadd entryquot sometimes hidden keyboard resulted entering false entry im unable edit delete appear number place incorrect surely could easily rectified,3,1.2.0,NEGATIVE,NEUTRAL,False
2702,8/19/2020,awful app look straight forward isnt scanned code entry help someone couldnt figure not find end visit seems didnt sign correctly absolutely useless,1,1.2.0,NEGATIVE,NEGATIVE,True
2703,8/19/2020,tried sign going 10 time gmail account useless way signing,1,1.2.0,NEGATIVE,NEGATIVE,True
2704,8/19/2020,downloaded installed ap 3 time ph not work get error every time put email code also tried install similar ph no luck,1,1.2.0,NEGATIVE,NEGATIVE,True
2705,8/19/2020,cant sign anything,1,1.2.0,NEGATIVE,NEGATIVE,True
2706,8/19/2020,please add feature edit entry eg time,3,1.2.0,NEGATIVE,NEUTRAL,False
2707,8/19/2020,let hope say,5,1.2.0,NEUTRAL,POSITIVE,False
2708,8/19/2020,useless app couldnt set new password,1,1.2.0,NEGATIVE,NEGATIVE,True
2709,8/19/2020,stay aliveðâ¤,5,1.2.0,POSITIVE,POSITIVE,True
2710,8/19/2020,gave 5 attempt sign,1,1.2.0,NEGATIVE,NEGATIVE,True
2711,8/19/2020,bloody shite get set,1,1.2.0,POSITIVE,NEGATIVE,False
2712,8/19/2020,unable install error say problem end try tried 3 time 2 day wife male model connection update security etc installed successfully please fix end,1,1.2.0,NEGATIVE,NEGATIVE,True
2713,8/19/2020,work additional function would good widget link go straight scan function ability edit manual entry ive accidentally put instead pm,3,1.2.0,POSITIVE,NEUTRAL,False
2714,8/19/2020,overall experience good suggestion 1 log creates delay using app make skip process 2 recording time entry option recording time exit 3 person person code connect meet someone scan code,4,1.2.0,POSITIVE,POSITIVE,True
2715,8/19/2020,worked,5,1.2.0,POSITIVE,POSITIVE,True
2716,8/19/2020,cant download app phone samsung galaxy 7 wont work,1,1.2.0,NEGATIVE,NEGATIVE,True
2717,8/19/2020,couldnt even sign gave 6 digit code typed would send different 6 digit code four time gave make simple tracer not bank account,1,1.2.0,NEGATIVE,NEGATIVE,True
2718,8/19/2020,code didnt come email cant use useless delete,1,1.2.0,NEGATIVE,NEGATIVE,True
2719,8/19/2020,cant download trying week,1,1.2.0,NEGATIVE,NEGATIVE,True
2720,8/19/2020,tried sign not happenimg gave 10 try,1,1.2.0,NEGATIVE,NEGATIVE,True
2721,8/19/2020,not get signed,1,1.2.0,NEGATIVE,NEGATIVE,True
2722,8/19/2020,password reset broken never get 6 digit code 9 hr not spam anywhere gmail register probably duplicate login fresh register code inbox 30,2,1.2.0,NEGATIVE,NEGATIVE,True
2723,8/19/2020,cant use app coz cant verify email coz everytime check email verification code log app log back wont accept previous code anymore tha cycle happens everytime log,1,1.2.0,NEGATIVE,NEGATIVE,True
2724,8/19/2020,signed put password still wont let tried least 6 time,1,1.2.0,NEGATIVE,NEGATIVE,True
2725,8/19/2020,poorly made first took many attempt login first came im supposed use wont even let reset password cant login tried different email address setup different account stuck no code sent checked spam folder nothing work,1,1.2.0,NEGATIVE,NEGATIVE,True
2726,8/19/2020,unable setup account,1,1.2.0,NEGATIVE,NEGATIVE,True
2727,8/19/2020,managed download set really easy use store enter app use qr code function manually add place visited make note wouldcould save much time retracing step ever needed recall info im really impressed app recommend,5,1.2.0,POSITIVE,POSITIVE,True
2728,8/19/2020,quick easy use important part reducing spread covid within nz,5,1.2.0,POSITIVE,POSITIVE,True
2729,8/19/2020,mystery entry according app diary visited barber twice day first time 1115 1216 pm second entry mystery wasnt time happened anyone else,4,1.2.0,POSITIVE,POSITIVE,True
2730,8/19/2020,fix ur app disappointing rely app work doesnt log u get frustrating would rather manually track sorry,1,1.2.0,NEGATIVE,NEGATIVE,True
2731,8/19/2020,not managed download app given trying wont send 6 digit code entered,1,1.2.0,NEGATIVE,NEGATIVE,True
2732,8/19/2020,cant log not accept nb,1,1.2.0,NEGATIVE,NEGATIVE,True
2733,8/19/2020,scanner wont work,1,1.2.0,POSITIVE,NEGATIVE,False
2734,8/19/2020,work could better top thing improve 1 record visit location based nearby business listing 2 manual entry us google place api auto complete 3 nfc tag support tap go emailed comprehensive description appropriate feedback email,3,1.2.0,NEGATIVE,NEUTRAL,False
2735,8/19/2020,pain as doesnt always work atleast jacinda situation control wont long team,1,1.2.0,NEGATIVE,NEGATIVE,True
2736,8/19/2020,wont download properly ð§ ive given,1,1.2.0,NEGATIVE,NEGATIVE,True
2737,8/19/2020,not god damn workn stupid thing doesnt set cant complete process like hell comply doesnt even work,1,1.2.0,NEGATIVE,NEGATIVE,True
2738,8/19/2020,wont accept codeð¥,1,1.2.0,NEGATIVE,NEGATIVE,True
2739,8/19/2020,another example politician spokespeople claiming wonderful system yet reality user street result frustration consequent dismissal simple valuable record developer seem respond 5 star review like politician ignoring multitude complaint continuing unnecessary logging work app good pity not reliable work time,2,1.2.0,POSITIVE,NEGATIVE,False
2740,8/19/2020,reset password function not work requested code could reset password code never turned uninstalled app downloaded work perfectly,5,1.2.0,NEGATIVE,POSITIVE,False
2741,8/19/2020,work well happy privacy provision great business required display qr code u use properly manageable next year keep great work one thing updating app log back forgotten password easy enough set new one ideally future update wouldnt need logged update manual entry handy last 2 week also,5,1.2.0,POSITIVE,POSITIVE,True
2742,8/19/2020,really want,1,1.2.0,POSITIVE,NEGATIVE,False
2743,8/19/2020,app not beginner,3,1.2.0,NEGATIVE,NEUTRAL,False
2744,8/19/2020,downloaded app halfway setup shut havent able log since pretty annoying,1,1.2.0,NEGATIVE,NEGATIVE,True
2745,8/19/2020,cant even get past sign screen code expire quick,1,1.2.0,NEGATIVE,NEGATIVE,True
2746,8/18/2020,cant download keep trying not getting anywhere,1,1.2.0,NEGATIVE,NEGATIVE,True
2747,8/18/2020,good,5,1.2.0,POSITIVE,POSITIVE,True
2748,8/18/2020,every place visit every business visit write book detail,5,1.2.0,POSITIVE,POSITIVE,True
2749,8/18/2020,55 dont wan na die covid,5,1.2.0,NEGATIVE,POSITIVE,False
2750,8/18/2020,cant even install,1,1.2.0,NEGATIVE,NEGATIVE,True
2751,8/18/2020,terrible trying set wont allow get code email put phone,1,1.2.0,NEGATIVE,NEGATIVE,True
2752,8/18/2020,excellent,5,1.2.0,POSITIVE,POSITIVE,True
2753,8/18/2020,password requirement uppercase lowercase numbersreally type app,1,1.2.0,NEGATIVE,NEGATIVE,True
2754,8/18/2020,app close whenever try record visit,1,1.2.0,POSITIVE,NEGATIVE,False
2755,8/18/2020,no use whatsoever setup fine select record visitapp crash everytime,1,1.2.0,NEGATIVE,NEGATIVE,True
2756,8/18/2020,not use email wife,1,1.2.0,NEGATIVE,NEGATIVE,True
2757,8/18/2020,worked 1 day would not create record qr code uninstalled start,1,1.2.0,NEGATIVE,NEGATIVE,True
2758,8/18/2020,not accept code seriously goodness gracious trying bit nz cant even sign s9 legitimate email phone number ive 19 year mean cmon ridiculous ive got 7 code non accepted seriously,1,1.2.0,NEGATIVE,NEGATIVE,True
2759,8/18/2020,tedious dont app computer,1,1.2.0,NEGATIVE,NEGATIVE,True
2760,8/18/2020,great app thank caring u,5,1.2.0,POSITIVE,POSITIVE,True
2761,8/18/2020,hard enable,1,1.2.0,NEGATIVE,NEGATIVE,True
2762,8/18/2020,not use lg camera,1,1.2.0,NEGATIVE,NEGATIVE,True
2763,8/18/2020,account wont let app suck get fixed used pathetic,1,1.2.0,NEGATIVE,NEGATIVE,True
2764,8/18/2020,elderly dad us 4 year old smart phone emmergency tried install app phone said quotyour device isnt compatible versionquot make app compulsory not universally compatible version android,1,1.2.0,NEGATIVE,NEGATIVE,True
2765,8/18/2020,havent able use keep asking different code ive given take age send new code yes ive tried deleted downloaded several time time,1,1.2.0,NEGATIVE,NEGATIVE,True
2766,8/18/2020,doesnt read qb code scan,1,1.2.0,NEGATIVE,NEGATIVE,True
2767,8/18/2020,want let everyone family use email family not,1,1.2.0,NEGATIVE,NEGATIVE,True
2768,8/18/2020,fast easy use,5,1.2.0,POSITIVE,POSITIVE,True
2769,8/18/2020,third time ive tried no luck asked new password sent 3 time checked email spam not received 6 digit code im probably something wrong saw add tv morning bullet pointing download app make sound simple not easy say dont know next,1,1.2.0,NEGATIVE,NEGATIVE,True
2770,8/18/2020,giving 1 not compatible samsung j3 limitation old phone not developing masses think elderly flash phone well teenage child j3 not use dont see need buying new phone,1,1.2.0,NEGATIVE,NEGATIVE,True
2771,8/18/2020,tried install pain said wrong password tried reset wouldnt let use email address said already used yeah not using tried still wont let install new codeuseless,1,1.2.0,NEGATIVE,NEGATIVE,True
2772,8/18/2020,good prefer use,5,1.2.0,POSITIVE,POSITIVE,True
2773,8/18/2020,not accept code sent reason get sent multiple code none work v ery frustrating,1,1.2.0,NEGATIVE,NEGATIVE,True
2774,8/18/2020,easy pesy,5,1.2.0,POSITIVE,POSITIVE,True
2775,8/18/2020,tried continously login finally resetting tell error not great right,1,1.2.0,NEGATIVE,NEGATIVE,True
2776,8/18/2020,hopeless,5,1.2.0,POSITIVE,POSITIVE,True
2777,8/18/2020,im getting tired app logging cant remember 10 character password moh reset software stop logging dont use app 2 day often work home,4,1.2.0,NEGATIVE,POSITIVE,False
2778,8/18/2020,randomly log no reason painful,1,1.2.0,NEGATIVE,NEGATIVE,True
2779,8/18/2020,rotten not get app load phone,1,1.2.0,NEGATIVE,NEGATIVE,True
2780,8/18/2020,get verification code 10 time finally worked,2,1.2.0,POSITIVE,NEGATIVE,False
2781,8/18/2020,initially gave app rating 1 difficulty getting verification code finally tried mobile data rather wifi connection surprise worked others household want used make easy meantime app seems good verification problem not would rated higher,3,1.2.0,POSITIVE,NEUTRAL,False
2782,8/18/2020,not download app not get password tell signed no app showing phone trying nearly week please tell get app phone,5,1.2.0,NEGATIVE,POSITIVE,False
2783,8/18/2020,app log cant log even set new password use no point promoting app doesnt work,1,1.2.0,NEGATIVE,NEGATIVE,True
2784,8/18/2020,not download,1,1.2.0,NEGATIVE,NEGATIVE,True
2785,8/18/2020,inconveniently log random dont store password phone app useless access detail log,2,1.2.0,NEGATIVE,NEGATIVE,True
2786,8/17/2020,not use app scan qr code always told go setting setting not solve problem frustrating,1,1.2.0,NEGATIVE,NEGATIVE,True
2787,8/17/2020,rubbish try get email get u cant log,1,1.2.0,NEGATIVE,NEGATIVE,True
2788,8/17/2020,ok app wouldnt nessecary govt done job properly stillquot rolling outquot border control testing plan 5 month covid hit nz ran business way would waiting social housing queue benefit unbelievable,2,1.2.0,NEUTRAL,NEGATIVE,False
2789,8/17/2020,work fine twice forgotten login derails,4,1.2.0,NEGATIVE,POSITIVE,False
2790,8/17/2020,not download,1,1.1.1,NEGATIVE,NEGATIVE,True
2791,8/17/2020,thankyou designing something keep nz safe suggestion would cool able see live 1pm update within app,5,1.1.1,POSITIVE,POSITIVE,True
2792,8/17/2020,not download app samsung j7 phone frustrating,1,1.2.0,NEGATIVE,NEGATIVE,True
2793,8/17/2020,felt right thing installed app yesterday work instantly scanning nonlaminated nz covid tracer code majority covid19 poster city containing qr code laminated including paknsave shopping mall im unable get read guess glare reflection coming laminate going go back keeping manual diary resolved,2,1.2.0,NEGATIVE,NEGATIVE,True
2794,8/17/2020,downloading local gym operated city council want u sign get mad come no phone manually sign cringe tbh,3,1.2.0,NEGATIVE,NEUTRAL,False
2795,8/17/2020,hi rating 4 star based use app mum phone however never able log phone doesnt recognize password passwordreset function not work someone please contact sign app reset password,4,1.2.0,NEGATIVE,POSITIVE,False
2796,8/17/2020,didnt work would not scan anything 10 shop went 3 bus bus depot didnt work came invalid updated tracker work better business still need get board display sign big business worst offender,3,1.2.0,NEGATIVE,NEUTRAL,False
2797,8/17/2020,useless tried install say error occurred trying set detail absolute joke app doesnt recognise 6 digit code emailed confirm identity bloody joke,1,1.2.0,NEGATIVE,NEGATIVE,True
2798,8/17/2020,needing charge phone samsung galaxy s9 twice day since downloading app despite opening couple time day closing app properly,2,1.2.0,NEGATIVE,NEGATIVE,True
2799,8/17/2020,log cant get back,1,1.2.0,NEGATIVE,NEGATIVE,True
2800,8/17/2020,initially app often took long time identify legitimate qr code however update must fixed ut work fine easy use need better display code business theyre getting ðð,4,1.2.0,POSITIVE,POSITIVE,True
2801,8/17/2020,w difficult install insisted google email account not friendly oldie,2,1.2.0,NEGATIVE,NEGATIVE,True
2802,8/17/2020,work intermittently stand app focused code 3 4 time not read,1,1.2.0,NEGATIVE,NEGATIVE,True
2803,8/17/2020,professional,5,1.2.0,POSITIVE,POSITIVE,True
2804,8/17/2020,work much easier thanks continuing update app,5,1.2.0,POSITIVE,POSITIVE,True
