Date,Content,Rating,Version
8/22/2020,"In trying to do the right thing and downloading this app I cant actually get it to work. It keeps telling me I am putting in the wrong confirmation code and then tell me it encountered an error and sends me another 6 digit number that you guessed it, it doesnt work either. I have tried about 12 times to get it right thinking it was me getting it wrong but after reading the reviews it seems I'm not the only one. Please fix it A.S.A.P please.",1,1.2.0
8/22/2020,Just read alot of comments about the app and trying to register. Thank you all the people who shared their problems trying to get registered. I dont feel so stupid and helpless as it wont work for me. Cant there be someway to edit or restart? Im locked out.,1,1.2.0
8/22/2020,"Can't even login. When I try to reset password, I don't receive an email to do so. There is no contact number to help with issues.",1,1.2.0
8/22/2020,Mine does not work at all. Have to manually input,1,1.2.0
8/22/2020,"Was a quick and easy download and set up, and it's easy to use. Not sure why it's givng others issues. Hopefully that's resolved soon.",4,1.2.0
8/21/2020,Can't install app Doing my bloody head in,1,1.2.0
8/21/2020,Most of the time fails to read code waste of time and I have a good camera gets real clear image of code,1,1.2.0
8/21/2020,Some how I now can't get into the app now after scanning for the last 10 days or so. Frustrating,1,1.2.0
8/21/2020,"Tried about twenty times it doesn't want to know me so I just pretend at the door ,that works",1,1.2.0
8/21/2020,Very easy to follow directives.,5,1.2.0
8/21/2020,To many issues,1,1.2.0
8/21/2020,Had to log in again. No option to paste password. Cannot see if password has been typed in correctly. Finally logged in to find my dairy is empty. I understand banks etc need security but an app that stores some data on the phone doesn't need to be more secure than fort Knox. Only way this can be so bad is if Q is right and you are all part of the conspiracy.,2,1.2.0
8/21/2020,Password requirements is far too long. App sometimes logs me out.,1,1.2.0
8/21/2020,I have waited 2 days and still cannot down load this app.,1,1.2.0
8/21/2020,No trouble so far,5,1.2.0
8/21/2020,After it stopped my back button from working and really started my phone it let me set up an account but would never get past the spinning wheel on the log in page,1,1.2.0
8/21/2020,Great easy to use interface. Simple concept and easy enough to remember to use.,4,1.2.0
8/21/2020,Very disappointed cant get my 6diget code phone wont except it so deleted this app,1,1.2.0
8/21/2020,"Easy to use. Had problems with earlier versions, but latest is very quick and responsive. No problems reading QR posters.",5,1.2.0
8/21/2020,Wont scan on my phone,1,1.2.0
8/21/2020,"it's a joke about the verification code, so many failed times tell me wrong by entering the code. give it up, not for me.",2,1.2.0
8/21/2020,Didnt allow one time code to work. Tried 25 times. Son tried. Same problem. Waste of time.,1,1.2.0
8/21/2020,Doesnt work,1,1.0.0
8/21/2020,It works.,5,1.2.0
8/21/2020,"Tried to login with the 6 digits emailed but I'm constantly informed to enter a valid number & after entering the number again it tells me I've had too many attempts. I've uninstalled it twice & reinstalled it, with no luck sooo frustrating.",1,1.2.0
8/21/2020,ððððð,5,1.2.0
8/21/2020,Having to reinstall as it doesn't scan,1,1.2.0
8/21/2020,Most ridiculous down load . Code changed every time from looking it up to trying to use it.,1,1.2.0
8/21/2020,Error in setting up. Very frustrating.,1,1.2.0
8/21/2020,App was updated and I could download as was now compatible with my phone . Worked a couple of times then started crashing every time I opened it. Have uninstalled and reinstalled and is now working but this shouldn't be necessary.,2,1.2.0
8/21/2020,Never works,1,1.2.0
8/21/2020,"Always just says that the QR code is not compatible with the app, when you try to scan anything. I haven't had a successful scan yet. Pointless, even if you're trying to be responsible. Response comment from MoH is poor and makes no sense, as the only QR codes scanned were for COVID purposes at restaurants/cafes, etc. Isn'tthis an educational issue? Consumers can't change this. How are we supposed to stay safe? There' also no way to update or correct manual entries. App is frustratingly limited.",1,1.2.0
8/21/2020,This app is like the government and there keeping the virus out of the country DOESN'T WORK .,1,1.2.0
8/21/2020,Setting up an account is a crazy process. Signing in doesn't work reliably. The quality of the passwords it requires is higher than most banks require. Anyone would think that the information you are giving the COVID tracers is so secret that if someone hacks your password a major security event could happen in NZ.,1,1.2.0
8/21/2020,"Great app , it can let you add in the details manually cause some covid codes are printed out bad Look at below the scramble the address",5,1.2.0
8/20/2020,It's no good for me I dont always have data on my phone so the fact it cant be used without data makes it useless to me and anyone who cant always put data on phone.,1,1.2.0
8/20/2020,Got a number no good 11times no good great app I don't think. Well first posted on the 18th now it is the 21st and still no good will not try again.,1,1.2.0
8/20/2020,This app is hopeless. Will not stay open long enough to log the verification no so you can activate the app Next day Tried again. Deleted app and reinstalled. Now doesn't let me register as I already exist. Hopefully I dont get Covid. Also rang their 0800 no. No help at all.,1,1.2.0
8/20/2020,Tried to sign up. Got given a verification code accidentally typed in the wrong number and would not allow me to retype the number. Why do you need a verification code anyway? Crazy!,2,1.2.0
8/20/2020,I've spent over an hour trying to setup and still can't get it accept passwords in all required combinations.Numerous resets with new codes all to no avail; uninstalls reinstalls still not working.Give a * if it were possible,1,1.2.0
8/20/2020,Tried signing up with multiple emails and does not go past step 4. Error keeps on popping up saying failed to update personal details. Tried logging in and the screen does not change. Whats the point in having this app when it doesnt work. Good luck tracing people,1,1.2.0
8/20/2020,Amazing it means I don't need to leave my number at any places all I have to do is scan ð·ð¤©,5,1.2.0
8/20/2020,Works well for me. Easy to use as well.,5,1.2.0
8/20/2020,Good app and very simple to use,5,1.2.0
8/20/2020,Tried twice to enter verification code....keeps saying i have to enter a proper code.... uninstalled....make something that works,1,1.2.0
8/20/2020,"Can't even setup account, get confirmation code and enter but says the code is incorrect. Checked and tried again but still says it wrong. Then suddenly 3 or 4 more emails randomly arrive all with different codes so tried entering the last one received but still says code is wrong. App is way too buggy and I haven't even been able to use it yet!",1,1.2.0
8/20/2020,This app requires such high security with your password I lost interest I think I have managed to set up an account but who would really know too bloody complicated,1,1.2.0
8/20/2020,Works well and quick for me to use.,5,1.2.0
8/20/2020,Unreliable.,1,1.2.0
8/20/2020,You cannot have 2 pepole on the same emai...bloody useless,1,1.2.0
8/20/2020,"Unable to log in after receiving security code as Covid 19 app has timed out. Tried multiple times but each time timed out, even tried uninstalling and reinstall app but still same problem. Maybe my phone not compatible (Samsung J5 pro).",1,1.2.0
